2,0,100
2,1,100
2,0,0
2,0,100
2,0,100
2,0,100
2,1,100
2,1,0
2,1,100
2,1,100
2,0,0
2,1,0
2,0,0
2,0,100
2,1,100
2,0,100
2,1,100
2,1,100
2,1,100
2,0,100
2,1,100
2,1,100
2,1,0
2,1,0
2,1,100
2,1,100
2,1,0
2,1,100
2,0,0
2,1,100
2,1,100
2,0,0
2,0,100
2,1,0
2,1,100
2,0,0
2,0,0
2,1,100
2,0,100
2,1,100
2,1,100
2,0,0
2,1,100
2,1,100
2,1,100
2,1,100
2,1,0
2,1,0
2,1,100
2,0,100
2,0,0
2,0,100
2,0,100
2,1,0
2,0,100
2,1,100
2,0,0
2,0,100
2,0,100
2,0,0
2,0,0
2,1,100
2,0,100
2,1,100
2,1,100
2,1,100
2,0,0
2,0,100
2,1,0
2,0,0
2,0,0
2,0,100
2,0,100
2,1,100
2,0,100
2,0,0
2,1,100
2,1,100
2,1,100
2,0,0
2,1,100
2,0,100
2,0,100
2,1,100
2,0,0
2,1,100
2,0,0
2,1,100
2,0,100
2,0,100
2,1,100
2,0,100
2,0,100
2,1,100
2,0,100
2,0,100
2,1,0
2,0,0
2,1,100
2,1,100
2,0,100
2,0,0
2,1,0
2,0,100
2,0,0
2,1,100
2,0,0
2,1,100
2,1,0
2,1,0
2,1,0
2,0,0
2,0,100
2,1,0
2,0,0
2,1,100
2,0,100
2,0,100
2,0,0
2,1,100
2,1,100
2,1,100
2,1,0
2,1,100
2,1,100
2,1,100
2,0,100
2,0,100
2,1,100
2,0,100
2,0,0
2,1,0
2,1,100
2,0,100
2,0,100
2,1,0
2,1,100
2,1,100
2,1,100
2,0,0
2,0,100
2,1,100
2,0,0
2,0,0
2,0,0
2,1,100
2,0,100
2,1,100
2,1,100
2,0,100
2,1,100
2,0,0
2,0,100
2,1,100
2,1,100
2,0,0
2,0,0
2,1,100
2,1,100
2,1,100
2,0,0
2,1,100
2,0,100
2,0,100
2,1,100
2,0,0
2,1,100
2,0,0
2,0,0
2,1,100
2,1,100
2,1,100
2,0,100
2,0,100
2,1,0
2,1,100
2,1,100
2,1,0
2,1,100
2,1,0
2,1,0
2,1,100
2,1,100
2,1,100
2,0,100
2,0,0
2,0,100
2,1,100
2,0,100
2,0,0
2,1,100
2,1,0
2,1,0
2,0,0
2,1,0
2,1,100
2,0,0
2,0,0
2,1,0
2,0,0
2,0,100
2,1,100
2,0,100
2,1,100
2,1,100
2,1,0
2,1,100
2,0,0
2,0,100
2,1,100
2,1,0
2,0,0
2,0,0
2,1,0
2,0,0
2,1,0
2,0,100
2,0,0
2,1,0
2,0,0
2,0,0
2,0,0
2,0,100
2,1,100
2,0,100
2,0,0
2,1,100
2,1,0
2,0,0
2,1,0
2,1,100
2,1,100
2,1,100
2,0,0
2,1,100
2,0,100
2,1,100
2,0,100
2,1,0
2,0,100
2,0,0
2,1,100
2,1,100
2,1,0
2,1,100
2,1,0
2,1,100
2,0,0
2,1,100
2,1,0
2,0,100
2,0,100
2,0,100
2,1,0
2,1,0
2,0,100
2,1,0
2,0,0
2,0,0
2,0,0
2,0,0
2,1,100
2,0,0
2,1,100
2,0,100
2,1,100
2,0,100
2,0,0
2,1,100
2,0,0
2,1,0
2,0,100
2,1,100
2,0,0
2,1,100
2,0,0
2,0,100
2,0,100
2,1,0
2,1,0
2,1,0
2,0,100
2,0,100
2,0,100
2,0,100
2,0,0
2,1,100
2,1,0
2,1,100
2,1,100
2,0,0
2,1,0
2,1,100
2,1,100
2,0,0
2,1,0
2,1,0
2,0,0
2,0,100
2,0,0
2,0,100
2,0,0
2,0,0
2,1,0
2,1,100
2,1,0
2,1,100
3,0,100
3,0,100
3,0,0
3,1,100
3,1,100
3,0,100
3,0,0
3,0,0
3,0,0
3,0,0
3,1,100
3,0,100
3,0,100
3,1,100
3,0,100
3,1,100
3,0,0
3,0,0
3,1,0
3,0,0
3,0,0
3,1,100
3,1,0
3,1,100
3,0,100
3,1,100
3,0,0
3,0,0
3,1,0
3,1,0
3,1,100
3,1,100
3,1,0
3,0,100
3,1,100
3,0,0
3,1,0
3,1,100
3,0,0
3,1,100
3,0,0
3,1,0
3,0,0
3,1,0
3,1,100
3,0,0
3,1,0
3,0,100
3,0,0
3,0,100
3,1,0
3,1,100
3,1,100
3,0,100
3,0,0
3,0,0
3,1,100
3,0,0
3,1,0
3,1,0
3,0,100
3,0,0
3,1,100
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,1,100
3,0,0
3,0,0
3,1,0
3,1,100
3,1,0
3,0,100
3,1,0
3,0,0
3,0,0
3,0,0
3,1,0
3,1,0
3,1,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,100
3,0,0
3,1,100
3,1,0
3,1,100
3,1,0
3,1,100
3,1,0
3,0,100
3,1,0
3,1,100
3,1,100
3,1,100
3,0,0
3,0,100
3,1,100
3,0,0
3,1,100
3,1,0
3,1,0
3,1,0
3,1,100
3,1,100
3,0,100
3,0,0
3,1,0
3,0,0
3,0,0
3,0,0
3,1,0
3,0,0
3,1,100
3,1,100
3,0,100
3,1,100
3,0,0
3,1,0
3,1,0
3,0,0
3,1,0
3,0,100
3,0,0
3,1,0
3,0,0
3,0,0
3,0,100
3,0,0
3,0,100
3,1,0
3,0,100
3,1,100
3,0,100
3,0,0
3,0,100
3,1,100
3,1,0
3,1,100
3,0,100
3,0,100
3,0,0
3,1,100
3,0,0
3,1,100
3,1,100
3,0,0
3,0,0
3,0,0
3,0,0
3,1,100
3,1,100
3,0,0
3,1,0
3,1,0
3,0,100
3,1,0
3,0,0
3,0,100
3,1,0
3,0,0
3,0,0
3,1,0
3,0,0
3,0,0
3,1,100
3,0,0
3,1,100
3,0,0
3,1,100
3,0,0
3,1,0
3,0,0
3,0,0
3,1,100
3,0,0
3,1,0
3,1,100
3,1,0
3,0,0
3,0,0
3,1,0
3,0,0
3,0,0
3,1,100
3,0,0
3,1,0
3,1,0
3,1,100
3,1,100
3,1,100
3,1,100
3,0,0
3,1,0
3,0,100
3,0,100
3,1,100
3,0,100
3,1,100
3,0,0
3,0,100
3,1,100
3,1,100
3,1,100
3,0,100
3,1,0
3,1,0
3,1,100
3,0,0
3,0,100
3,1,100
3,0,0
3,1,0
3,1,0
3,0,100
3,0,100
3,1,0
3,1,0
3,0,0
3,1,100
3,1,100
3,0,0
3,0,100
3,0,100
3,1,100
3,1,0
3,0,0
3,0,0
3,1,0
3,0,100
3,1,100
3,0,0
3,1,0
3,0,100
3,1,0
3,0,100
3,0,100
3,1,0
3,1,100
3,0,0
3,0,100
3,0,100
3,1,100
3,0,0
3,0,100
3,1,100
3,0,100
3,1,0
3,0,0
3,1,0
3,1,0
3,0,0
3,1,100
3,0,100
3,1,100
3,0,0
3,0,100
3,1,0
3,0,0
3,1,0
3,1,0
3,0,0
3,1,100
3,0,0
3,1,100
3,1,0
3,1,0
3,1,0
3,0,100
3,0,0
3,1,100
3,0,0
3,0,100
3,0,0
3,1,100
3,1,100
3,0,0
3,0,0
3,0,100
3,1,0
3,1,100
3,1,0
3,0,0
3,1,100
3,1,0
3,1,0
3,0,0
3,0,0
3,0,0
3,1,100
3,0,100
3,0,0
3,0,0
3,1,0
3,1,100
3,0,0
3,0,0
3,1,0
3,1,100
3,0,0
3,1,0
3,1,0
3,0,0
3,1,100
3,0,100
3,0,0
3,0,0
3,0,100
3,1,0
3,1,0
3,0,100
3,1,0
3,0,0
3,1,0
3,1,100
3,0,0
3,1,0
3,0,0
3,0,0
3,1,0
3,1,0
3,1,100
3,0,0
3,0,0
3,1,0
3,0,100
3,1,0
3,1,0
3,1,100
3,1,100
3,0,0
3,1,0
3,0,0
3,0,0
3,1,0
3,0,0
3,0,0
3,1,100
3,0,100
3,1,0
3,0,0
3,0,0
3,1,0
3,0,100
3,1,0
3,1,0
3,1,100
3,0,100
3,0,0
3,1,0
3,0,100
3,0,100
3,1,0
3,0,100
3,1,0
3,1,0
3,1,100
3,1,100
3,1,0
3,0,0
3,0,0
3,1,0
3,0,0
3,1,0
3,1,0
3,0,0
3,1,0
3,0,0
3,0,0
3,0,0
3,0,100
3,1,100
3,0,0
3,1,100
3,0,0
3,0,0
3,0,100
3,1,100
3,1,100
3,0,100
3,1,100
3,0,100
3,1,0
3,1,100
3,0,100
3,1,100
3,1,0
3,0,100
3,0,0
3,1,100
3,1,100
3,1,100
3,1,0
3,1,100
3,1,0
4,1,100
4,0,0
4,0,0
4,1,0
4,0,100
4,0,0
4,0,100
4,0,100
4,1,100
4,1,0
4,0,100
4,0,100
4,0,100
4,0,100
4,1,0
4,1,100
4,0,100
4,1,100
4,1,100
4,0,100
4,1,100
4,0,100
4,1,100
4,0,0
4,1,100
4,0,0
4,0,100
4,0,100
4,1,0
4,0,100
4,0,0
4,1,100
4,0,100
4,1,100
4,0,100
4,1,100
4,0,100
4,1,100
4,1,0
4,0,0
4,1,100
4,0,100
4,0,0
4,1,100
4,1,100
4,0,0
4,1,100
4,0,0
4,0,100
4,1,100
4,1,0
4,0,100
4,1,100
4,0,0
4,1,100
4,0,100
4,0,0
4,0,100
4,0,100
4,1,100
4,0,100
4,0,0
4,1,100
4,1,100
4,0,100
4,0,0
4,1,100
4,1,100
4,0,0
4,1,100
4,1,0
4,0,0
4,1,0
4,0,0
4,1,0
4,1,100
4,0,0
4,1,0
4,0,100
4,1,100
4,1,100
4,1,100
4,1,100
4,0,100
4,0,0
4,0,0
4,1,100
4,1,0
4,0,0
4,0,0
4,1,0
4,1,100
4,1,100
4,0,100
4,1,100
4,0,0
4,0,100
4,0,100
4,0,0
4,1,100
4,0,0
4,0,100
4,1,100
4,1,0
4,1,100
4,0,100
4,0,0
4,1,0
4,0,100
4,0,0
4,1,100
4,0,0
4,0,100
4,1,100
4,1,100
4,1,0
4,0,0
4,1,100
4,1,0
4,1,0
4,0,100
4,0,0
4,0,100
4,0,0
4,1,100
4,1,100
4,0,0
4,0,100
4,1,0
4,0,0
4,1,100
4,0,0
4,1,0
4,0,100
4,1,100
4,0,0
4,1,100
4,0,0
4,1,100
4,1,100
4,0,0
4,1,0
4,0,0
4,1,100
4,1,100
4,1,100
4,1,100
4,0,0
4,1,100
4,1,0
4,0,100
4,1,100
4,0,100
4,0,100
4,1,100
4,1,100
4,1,0
4,0,0
4,1,100
4,0,100
4,0,0
4,0,0
4,1,100
4,1,100
4,0,0
4,0,0
4,0,100
4,1,0
4,0,0
4,1,100
4,0,0
4,1,100
4,1,100
4,1,0
4,1,0
4,1,0
4,0,100
4,0,0
4,0,100
4,1,100
4,0,0
4,1,100
4,0,0
4,1,100
4,0,0
4,0,0
4,1,0
4,0,0
4,0,0
4,0,0
4,1,0
4,1,100
4,0,100
4,1,100
4,1,100
4,0,0
4,1,100
4,1,100
4,1,0
4,1,100
4,0,0
4,1,0
4,1,0
4,1,0
4,0,0
4,0,100
4,1,100
4,0,0
4,1,100
4,1,0
4,0,100
4,1,0
4,1,100
4,1,0
4,0,0
4,0,0
4,0,100
4,1,100
4,1,100
4,1,100
4,1,100
4,1,0
4,0,0
4,0,100
4,0,0
4,1,100
4,1,0
4,1,100
4,0,0
4,0,0
4,0,100
4,1,100
4,1,100
4,1,0
4,0,100
4,0,100
4,1,100
4,0,100
4,1,100
4,1,100
4,1,100
4,1,0
4,0,0
4,1,0
4,0,0
4,1,100
4,0,100
4,0,0
4,0,100
4,1,100
4,0,0
4,1,100
4,1,100
4,0,100
4,1,0
4,1,0
4,1,0
4,0,0
4,1,0
4,1,0
4,0,0
4,1,100
4,0,100
4,0,0
4,1,100
4,1,100
4,0,100
4,0,100
4,0,0
4,1,100
4,0,0
4,0,100
4,0,100
4,1,0
4,0,0
4,0,0
4,1,100
4,0,100
4,1,100
4,0,0
4,0,100
4,0,100
4,0,100
4,0,0
4,1,0
4,0,100
4,1,100
4,1,0
4,1,0
4,0,100
4,0,100
4,0,0
4,0,100
4,0,100
4,0,0
4,0,100
4,0,0
4,1,0
4,0,0
4,1,0
4,0,100
4,1,100
4,0,0
4,0,100
4,1,100
4,1,100
4,1,100
4,0,0
4,0,100
4,1,100
4,0,0
4,1,0
4,1,100
4,0,100
4,1,100
4,0,0
4,0,0
4,1,0
4,0,100
4,0,0
4,1,0
4,0,0
4,0,100
4,0,0
4,1,0
4,0,0
4,0,100
4,1,100
4,1,0
4,0,0
4,1,100
4,1,0
4,1,100
4,0,100
4,0,100
4,0,100
4,0,0
4,0,0
4,1,0
4,1,100
4,1,100
4,0,100
4,1,100
4,0,0
4,1,100
4,1,100
4,0,100
4,0,0
4,1,100
4,1,100
4,1,0
4,1,0
4,1,0
4,0,0
4,0,0
4,1,0
4,0,0
4,0,100
4,0,0
4,0,100
4,1,100
4,1,0
4,1,100
4,0,0
4,0,100
4,1,0
4,0,0
4,1,0
4,0,100
4,0,0
4,0,100
4,0,0
4,1,0
4,0,100
4,1,0
4,0,0
4,1,0
4,0,100
4,0,0
4,1,0
4,1,100
4,0,0
4,1,100
4,0,100
4,1,100
4,1,100
4,1,100
4,0,0
4,1,100
4,1,0
4,0,100
4,1,0
4,1,100
4,1,100
4,0,100
4,1,0
4,1,100
4,1,100
4,1,100
4,1,0
35,0,0
35,1,0
35,0,100
35,0,100
35,0,0
35,0,0
35,1,100
35,0,0
35,1,100
35,1,100
35,0,0
35,1,100
35,0,100
35,0,100
35,0,0
35,1,0
35,0,0
35,1,0
35,0,100
35,1,100
35,1,100
35,1,100
35,1,100
35,0,100
35,1,100
35,0,100
35,1,100
35,0,100
35,0,100
35,1,100
35,0,100
35,1,100
35,0,100
35,0,0
35,1,100
35,1,100
35,1,100
35,1,100
35,1,0
35,1,100
35,1,100
35,1,100
35,0,100
35,0,0
35,0,0
35,0,100
35,0,100
35,0,0
35,0,100
35,0,0
35,1,100
35,0,100
35,1,100
35,1,100
35,1,0
35,1,100
35,1,100
35,0,0
35,1,100
35,1,0
35,0,100
35,1,100
35,1,100
35,1,0
35,0,100
35,1,0
35,0,100
35,1,100
35,1,0
35,1,100
35,1,100
35,0,100
35,0,100
35,0,0
35,0,100
35,1,100
35,1,100
35,1,0
35,0,100
35,1,100
35,1,100
35,1,100
35,1,100
35,0,100
35,1,100
35,0,100
35,0,0
35,0,100
35,0,100
35,1,100
35,1,100
35,0,0
35,1,0
35,1,100
35,0,0
35,0,100
35,0,100
35,0,0
35,1,0
35,1,100
35,0,100
35,1,0
35,1,100
35,1,0
35,0,100
35,0,100
35,1,100
35,1,100
35,1,0
35,1,0
35,1,100
35,0,0
35,0,100
35,0,100
35,1,100
35,0,100
35,1,100
35,1,100
35,1,100
35,1,100
35,1,100
35,1,100
35,1,0
35,1,100
35,0,100
35,1,100
35,0,0
35,0,100
35,0,100
35,1,100
35,1,100
35,1,100
35,0,100
35,1,0
35,1,100
35,0,100
35,1,100
35,0,0
35,0,100
35,1,100
35,0,100
35,1,100
35,0,0
35,0,100
35,1,100
35,0,100
35,1,0
35,1,100
35,0,100
35,1,100
35,1,100
35,0,0
35,1,100
35,1,100
35,1,100
35,1,100
35,0,100
35,0,0
35,0,100
35,1,100
35,0,100
35,1,100
35,1,0
35,1,100
35,0,100
35,0,100
35,0,100
35,1,100
35,0,100
35,1,100
35,0,100
35,1,100
35,0,100
35,1,100
35,1,100
35,1,100
35,1,100
35,0,100
35,1,0
35,1,0
35,0,100
35,0,100
35,0,100
35,1,100
35,0,100
35,1,0
35,0,100
35,1,100
35,0,100
35,0,0
35,1,100
35,0,100
35,1,100
35,0,100
35,0,100
35,0,100
35,0,100
35,0,0
35,0,100
35,0,0
35,1,0
35,1,100
35,1,100
35,1,100
35,1,100
35,1,0
35,0,100
35,1,100
35,0,100
35,0,100
35,0,0
35,1,100
35,1,100
35,1,0
35,1,100
35,1,100
35,1,0
35,0,100
35,1,0
35,0,100
35,1,100
35,0,100
35,0,100
35,0,100
35,1,100
35,0,100
35,1,100
35,1,100
35,1,100
35,0,0
35,0,100
35,0,0
35,1,100
35,1,0
35,1,100
35,0,0
35,0,100
35,0,100
35,1,100
35,0,100
35,1,0
35,1,100
35,1,100
35,1,100
35,1,100
35,1,0
35,1,0
35,1,100
35,0,0
35,0,100
35,1,100
35,0,0
35,1,100
35,0,100
35,1,100
35,0,100
35,0,100
35,0,100
35,1,100
35,0,100
35,0,100
35,1,100
35,1,100
35,1,100
35,1,100
35,1,100
35,0,100
35,1,100
35,1,100
35,0,100
35,0,100
35,1,100
35,0,0
35,0,100
35,1,100
35,1,100
35,0,100
35,0,100
35,0,100
35,1,100
35,1,0
35,1,0
35,1,100
35,1,0
35,0,100
35,0,100
35,0,100
35,1,0
35,0,0
35,0,100
35,0,100
35,0,100
35,0,100
35,0,0
35,0,100
35,0,100
35,0,100
35,1,100
35,1,0
35,0,100
35,1,100
35,1,100
35,1,100
35,0,100
35,1,100
35,0,0
35,0,100
35,0,100
35,0,0
35,0,0
35,1,100
35,1,100
35,1,100
35,1,100
35,0,100
35,1,100
35,0,100
35,0,100
35,1,100
35,0,100
35,0,100
35,1,100
35,0,0
35,1,100
35,0,100
35,0,0
35,0,0
35,1,100
35,0,100
35,0,100
35,1,100
35,1,100
35,1,100
35,0,100
35,0,100
